106;240;190;226;land;false;unknown;1
107;32;25;9;land;false;unknown;1
108;189;114;215;land;false;unknown;1
109;1;10;26;land;false;unknown;1
110;234;170;150;land;false;unknown;1
111;96;221;242;land;false;unknown;1
112;97;246;177;land;false;unknown;1
113;41;15;11;land;false;unknown;1
114;5;19;57;land;false;unknown;1
115;183;243;252;land;false;unknown;1
116;237;99;181;land;false;unknown;1
117;0;0;4;land;false;unknown;1
118;227;210;144;land;false;unknown;1
119;228;67;250;land;false;unknown;1
120;247;244;86;land;false;unknown;1
121;229;231;177;land;false;unknown;1
122;44;26;11;land;false;unknown;1
123;14;11;14;land;false;unknown;1
124;81;216;236;land;false;unknown;1
125;236;127;210;land;false;unknown;1
126;4;51;30;land;false;unknown;1
127;26;53;5;land;false;unknown;1
128;17;4;60;land;false;unknown;1
129;66;11;17;land;false;unknown;1
130;241;118;185;land;false;unknown;1
131;206;237;118;land;false;unknown;1
132;29;12;49;land;false;unknown;1
133;144;224;241;land;false;unknown;1
134;219;177;117;land;false;unknown;1
135;252;182;73;land;false;unknown;1
136;109;203;246;land;false;unknown;1
137;16;26;36;land;false;unknown;1
138;188;229;98;land;false;unknown;1
139;146;199;243;land;false;unknown;1
140;93;240;184;land;false;unknown;1
141;134;129;238;land;false;unknown;1
142;182;197;128;land;false;unknown;1
143;135;200;253;land;false;unknown;1
144;228;214;207;land;false;unknown;1
145;217;103;223;land;false;unknown;1
146;190;181;137;land;false;unknown;1
147;174;194;190;land;false;unknown;1
148;80;215;247;land;false;unknown;1
149;157;239;211;land;false;unknown;1
150;215;229;150;land;false;unknown;1
151;35;241;246;land;false;unknown;1
152;211;134;200;land;false;unknown;1
153;190;190;175;land;false;unknown;1
154;102;192;237;land;false;unknown;1
155;251;225;172;land;false;unknown;1
156;242;228;119;land;false;unknown;1
157;173;182;232;land;false;unknown;1
158;199;113;195;land;false;unknown;1
159;159;209;240;land;false;unknown;1
160;231;107;187;land;false;unknown;1
161;220;180;190;land;false;unknown;1
162;206;149;205;land;false;unknown;1
163;185;130;211;land;false;unknown;1
164;193;165;173;land;false;unknown;1
165;171;224;197;lake;false;lakes;1
166;196;239;104;land;false;unknown;1
167;177;248;218;land;false;unknown;1
168;215;220;219;land;false;unknown;1
169;117;212;173;land;false;unknown;1
170;240;211;230;land;false;unknown;1
171;233;199;229;land;false;unknown;1
172;204;187;192;land;false;unknown;1
173;76;224;232;land;false;unknown;1
174;227;219;154;land;false;unknown;1
175;234;253;68;land;false;unknown;1
176;152;154;205;land;false;unknown;1
177;198;238;153;land;false;unknown;1
178;247;205;57;land;false;unknown;1
179;210;126;251;land;false;unknown;1
180;228;239;122;land;false;unknown;1
181;196;231;224;land;false;unknown;1
182;144;192;190;land;false;unknown;1
183;200;240;232;land;false;unknown;1
184;62;11;21;land;false;unknown;1
185;245;158;191;land;false;unknown;1
186;232;178;190;land;false;unknown;1
187;247;237;210;land;false;unknown;1
188;42;3;50;land;false;unknown;1
189;180;229;252;land;false;unknown;1
190;54;218;239;land;false;unknown;1
191;243;103;206;land;false;unknown;1
192;251;101;177;land;false;unknown;1
193;164;200;253;land;false;unknown;1
194;215;182;237;land;false;unknown;1
195;221;180;136;land;false;unknown;1
196;103;239;182;land;false;unknown;1
197;199;131;202;land;false;unknown;1
198;180;210;204;land;false;unknown;1
199;168;191;253;land;false;unknown;1
200;14;56;18;land;false;unknown;1
201;233;225;135;land;false;unknown;1
202;160;225;212;land;false;unknown;1
203;134;216;195;land;false;unknown;1
204;69;2;9;land;false;unknown;1
205;243;187;102;land;false;unknown;1
206;214;248;160;lake;false;lakes;1
207;192;228;252;land;false;unknown;1
208;221;141;231;land;false;unknown;1
209;34;20;10;land;false;unknown;1
210;243;107;162;land;false;unknown;1
211;172;182;181;land;false;unknown;1
212;181;252;213;land;false;unknown;1
213;101;211;243;land;false;unknown;1
214;203;212;249;land;false;unknown;1
215;82;221;229;land;false;unknown;1
216;160;195;201;land;false;unknown;1
217;219;234;205;land;false;unknown;1
218;240;105;230;land;false;unknown;1
219;214;193;134;land;false;unknown;1
220;228;214;154;land;false;unknown;1
221;195;177;156;land;false;unknown;1
222;199;159;198;land;false;unknown;1
223;242;183;241;land;false;unknown;1
224;0;19;25;land;false;unknown;1
225;208;188;221;land;false;unknown;1
226;0;3;2;land;false;unknown;1
227;202;163;179;land;false;unknown;1
228;248;228;172;land;false;unknown;1
229;150;142;211;land;false;unknown;1
230;216;83;207;land;false;unknown;1
231;251;217;207;land;false;unknown;1
232;175;155;201;land;false;unknown;1
233;153;181;179;land;false;unknown;1
234;189;203;247;land;false;unknown;1
235;27;24;10;land;false;unknown;1
236;247;178;105;land;false;unknown;1
237;238;222;189;land;false;unknown;1
238;123;211;221;land;false;unknown;1
239;206;237;121;land;false;unknown;1
240;219;161;234;land;false;unknown;1
241;8;32;25;land;false;unknown;1
242;16;10;35;land;false;unknown;1
243;175;239;179;land;false;unknown;1
244;253;229;187;land;false;unknown;1
245;215;131;254;land;false;unknown;1
246;171;230;144;land;false;unknown;1
247;218;226;66;land;false;unknown;1
248;235;154;202;land;false;unknown;1
249;254;99;190;land;false;unknown;1
250;237;77;246;land;false;unknown;1
251;226;33;253;land;false;unknown;1
252;240;59;214;land;false;unknown;1
253;5;66;8;land;false;unknown;1
254;6;27;54;land;false;unknown;1
255;163;182;232;land;false;unknown;1
256;87;248;168;land;false;unknown;1
257;224;210;241;land;false;unknown;1
258;182;190;222;land;false;unknown;1
259;202;190;220;land;false;unknown;1
260;69;254;202;land;false;unknown;1
261;88;240;230;land;false;unknown;1
262;193;230;88;land;false;unknown;1
263;196;251;203;land;false;unknown;1
264;176;145;223;land;false;unknown;1
265;93;242;215;land;false;unknown;1
266;204;175;237;land;false;unknown;1
267;254;164;104;land;false;unknown;1
268;157;236;235;land;false;unknown;1
269;146;237;166;land;false;unknown;1
270;197;231;218;land;false;unknown;1
271;247;131;197;land;false;unknown;1
272;188;87;241;land;false;unknown;1
273;241;230;82;land;false;unknown;1
274;171;155;178;land;false;unknown;1
275;166;147;214;land;false;unknown;1
276;161;158;193;land;false;unknown;1
277;249;207;124;land;false;unknown;1
278;217;99;199;land;false;unknown;1
279;153;208;177;land;false;unknown;1
280;159;132;215;land;false;unknown;1
281;160;240;242;land;false;unknown;1
282;138;172;228;land;false;unknown;1
283;186;198;248;land;false;unknown;1
284;214;228;96;land;false;unknown;1
285;245;227;87;land;false;unknown;1
286;224;233;106;land;false;unknown;1
287;228;94;221;land;false;unknown;1
288;246;220;85;land;false;unknown;1
289;241;201;131;land;false;unknown;1
290;222;254;75;land;false;unknown;1
291;168;178;193;land;false;unknown;1
292;243;153;114;land;false;unknown;1
293;119;240;212;land;false;unknown;1
294;216;213;246;land;false;unknown;1
295;108;228;196;land;false;unknown;1
296;209;236;137;land;false;unknown;1
297;225;208;150;land;false;unknown;1
298;158;252;117;land;false;unknown;1
299;12;15;11;land;false;unknown;1
300;162;117;224;land;false;unknown;1
301;14;4;14;land;false;unknown;1
302;16;21;42;land;false;unknown;1
303;215;149;163;land;false;unknown;1
304;220;194;117;land;false;unknown;1
305;57;3;26;land;false;unknown;1
306;254;126;123;land;false;unknown;1
307;146;173;222;land;false;unknown;1
308;9;16;62;land;false;unknown;1
309;208;186;142;land;false;unknown;1
310;174;220;192;land;false;unknown;1
311;139;202;223;land;false;unknown;1
312;164;240;254;land;false;unknown;1
313;176;133;221;land;false;unknown;1
314;210;220;121;land;false;unknown;1
315;217;206;119;land;false;unknown;1
316;232;111;189;land;false;unknown;1
317;252;116;210;land;false;unknown;1
318;222;205;82;land;false;unknown;1
319;241;193;218;land;false;unknown;1
320;149;185;239;land;false;unknown;1
321;229;196;85;land;false;unknown;1
322;180;232;184;land;false;unknown;1
323;253;201;166;land;false;unknown;1
324;33;3;12;land;false;unknown;1
325;239;170;171;land;false;unknown;1
326;250;253;168;land;false;unknown;1
327;192;178;238;land;false;unknown;1
328;106;224;187;land;false;unknown;1
329;197;63;251;land;false;unknown;1
330;183;212;174;land;false;unknown;1
331;135;250;131;land;false;unknown;1
332;180;173;200;land;false;unknown;1
333;249;191;246;land;false;unknown;1
334;179;203;122;land;false;unknown;1
335;118;217;211;land;false;unknown;1
336;34;23;34;land;false;unknown;1
337;85;218;208;land;false;unknown;1
338;123;220;197;land;false;unknown;1
339;50;245;222;land;false;unknown;1
340;104;230;178;land;false;unknown;1
341;59;249;237;land;false;unknown;1
342;176;235;198;land;false;unknown;1
343;192;202;142;land;false;unknown;1
344;119;156;236;land;false;unknown;1
345;238;199;116;land;false;unknown;1
346;76;225;217;land;false;unknown;1
347;32;26;23;land;false;unknown;1
348;163;229;133;land;false;unknown;1
349;166;187;150;land;false;unknown;1
350;247;178;180;land;false;unknown;1
351;180;239;172;land;false;unknown;1
352;96;233;198;land;false;unknown;1
353;163;247;169;land;false;unknown;1
354;197;110;232;land;false;unknown;1
355;139;243;120;land;false;unknown;1
356;50;71;24;lake;false;lakes;0
357;217;215;230;land;false;unknown;1
358;226;218;232;land;false;unknown;1
359;200;196;189;land;false;unknown;1
360;12;3;67;land;false;unknown;1
361;240;242;42;land;false;unknown;1
362;1;1;70;land;false;unknown;1
363;210;161;199;land;false;unknown;1
364;233;196;119;land;false;unknown;1
365;251;237;103;land;false;unknown;1
366;14;42;34;land;false;unknown;1
367;245;161;228;land;false;unknown;1
368;251;117;202;land;false;unknown;1
369;244;153;173;land;false;unknown;1
370;247;75;179;land;false;unknown;1
371;235;182;173;land;false;unknown;1
372;192;201;161;land;false;unknown;1
373;246;193;127;land;false;unknown;1
374;151;154;212;land;false;unknown;1
375;226;154;160;land;false;unknown;1
376;146;230;163;land;false;unknown;1
377;226;87;191;land;false;unknown;1
378;186;215;168;land;false;unknown;1
379;216;216;125;land;false;unknown;1
380;22;8;46;land;false;unknown;1
381;210;233;90;land;false;unknown;1
382;245;190;104;land;false;unknown;1
383;204;241;68;land;false;unknown;1
384;168;239;109;land;false;unknown;1
385;230;173;178;land;false;unknown;1
386;243;41;232;land;false;unknown;1
387;175;135;227;land;false;unknown;1
388;174;203;146;land;false;unknown;1
389;254;115;229;land;false;unknown;1
390;250;237;124;land;false;unknown;1
391;250;145;218;land;false;unknown;1
392;205;137;249;land;false;unknown;1
393;77;21;1;land;false;unknown;1
394;205;99;218;land;false;unknown;1
395;157;115;239;land;false;unknown;1
396;190;81;236;land;false;unknown;1
397;203;191;174;land;false;unknown;1
398;126;233;204;land;false;unknown;1
399;80;241;207;land;false;unknown;1
400;71;225;209;land;false;unknown;1
401;191;131;200;land;false;unknown;1
402;116;239;252;land;false;unknown;1
403;48;21;1;land;false;unknown;1
404;71;249;216;land;false;unknown;1
405;225;115;214;land;false;unknown;1
406;190;232;140;land;false;unknown;1
407;119;210;236;land;false;unknown;1
408;214;138;201;land;false;unknown;1
409;155;252;173;land;false;unknown;1
410;199;131;171;land;false;unknown;1
411;134;230;247;land;false;unknown;1
412;191;221;101;land;false;unknown;1
413;34;54;9;land;false;unknown;1
414;251;239;239;land;false;unknown;1
415;173;133;239;land;false;unknown;1
416;197;226;225;land;false;unknown;1
417;160;129;253;land;false;unknown;1
418;205;167;156;land;false;unknown;1
419;99;244;245;land;false;unknown;1
420;227;50;232;land;false;unknown;1
421;247;108;224;land;false;unknown;1
422;16;27;3;land;false;unknown;1
423;230;204;195;land;false;unknown;1
424;185;211;145;land;false;unknown;1
425;246;141;115;land;false;unknown;1
426;159;241;124;land;false;unknown;1
427;246;250;60;land;false;unknown;1
428;233;204;222;land;false;unknown;1
429;90;237;250;land;false;unknown;1
430;254;122;219;land;false;unknown;1
431;135;208;229;land;false;unknown;1
432;227;236;223;land;false;unknown;1
433;142;211;190;land;false;unknown;1
434;227;231;116;land;false;unknown;1
435;178;196;135;land;false;unknown;1
436;209;126;230;land;false;unknown;1
437;240;79;228;land;false;unknown;1
438;191;250;218;land;false;unknown;1
439;194;137;206;land;false;unknown;1
440;5;27;63;land;false;unknown;1
441;135;223;237;land;false;unknown;1
442;248;193;95;land;false;unknown;1
443;239;224;182;land;false;unknown;1
444;199;77;250;land;false;unknown;1
445;240;104;227;land;false;unknown;1
446;191;240;125;land;false;unknown;1
447;234;184;220;land;false;unknown;1
448;87;224;219;land;false;unknown;1
449;194;166;242;land;false;unknown;1
450;60;7;18;land;false;unknown;1
451;207;193;244;land;false;unknown;1
452;194;80;252;land;false;unknown;1
453;236;222;183;land;false;unknown;1
454;2;51;38;land;false;unknown;1
455;252;234;124;land;false;unknown;1
456;241;219;148;land;false;unknown;1
457;238;238;186;land;false;unknown;1
458;238;210;70;land;false;unknown;1
459;197;200;254;land;false;unknown;1
460;208;198;95;land;false;unknown;1
461;15;18;0;land;false;unknown;1
462;247;176;179;land;false;unknown;1
463;227;36;241;land;false;unknown;1
464;231;243;152;land;false;unknown;1
465;92;234;220;land;false;unknown;1
466;50;237;226;land;false;unknown;1
467;211;225;190;land;false;unknown;1
468;237;242;31;land;false;unknown;1
469;203;140;163;land;false;unknown;1
470;5;21;58;land;false;unknown;1
471;247;141;128;land;false;unknown;1
472;202;186;224;land;false;unknown;1
473;25;7;24;land;false;unknown;1
474;248;182;77;land;false;unknown;1
475;152;213;241;land;false;unknown;1
476;232;227;119;land;false;unknown;1
477;98;234;180;land;false;unknown;1
478;199;161;244;land;false;unknown;1
479;249;221;254;land;false;unknown;1
480;206;133;200;land;false;unknown;1
481;220;136;238;land;false;unknown;1
482;252;180;244;land;false;unknown;1
483;188;253;235;land;false;unknown;1
484;227;198;238;land;false;unknown;1
485;163;251;140;land;false;unknown;1
486;221;225;140;land;false;unknown;1
487;191;175;176;land;false;unknown;1
488;87;224;224;land;false;unknown;1
489;117;247;249;land;false;unknown;1
490;143;225;211;land;false;unknown;1
491;201;124;240;land;false;unknown;1
492;139;227;244;land;false;unknown;1
493;162;180;204;land;false;unknown;1
494;223;86;208;land;false;unknown;1
495;179;195;152;land;false;unknown;1
496;249;66;229;land;false;unknown;1
497;123;243;235;land;false;unknown;1
498;197;239;89;land;false;unknown;1
499;218;230;142;land;false;unknown;1
500;55;193;253;land;false;unknown;1
501;184;91;233;land;false;unknown;1
502;94;247;231;land;false;unknown;1
503;212;147;178;land;false;unknown;1
504;184;245;232;land;false;unknown;1
505;242;232;186;land;false;unknown;1
506;237;225;81;land;false;unknown;1
507;243;249;195;land;false;unknown;1
508;135;221;174;land;false;unknown;1
509;189;216;252;land;false;unknown;1
510;113;254;227;land;false;unknown;1
511;144;231;183;land;false;unknown;1
512;203;142;232;land;false;unknown;1
513;221;250;218;land;false;unknown;1
514;19;39;37;land;false;unknown;1
515;226;159;139;land;false;unknown;1
516;212;210;131;land;false;unknown;1
517;219;223;150;land;false;unknown;1
518;213;186;159;land;false;unknown;1
519;228;180;207;land;false;unknown;1
520;148;203;158;land;false;unknown;1
521;124;180;207;land;false;unknown;1
522;245;75;187;land;false;unknown;1
523;115;183;246;land;false;unknown;1
524;94;227;237;land;false;unknown;1
525;213;220;162;land;false;unknown;1
526;254;241;29;land;false;unknown;1
527;177;226;150;land;false;unknown;1
528;196;178;238;land;false;unknown;1
529;229;102;247;land;false;unknown;1
530;114;186;229;land;false;unknown;1
531;172;232;191;land;false;unknown;1
532;232;232;93;land;false;unknown;1
533;202;127;176;land;false;unknown;1
534;187;81;243;land;false;unknown;1
535;160;177;176;land;false;unknown;1
536;119;165;226;land;false;unknown;1
537;207;175;153;land;false;unknown;1
538;199;187;198;land;false;unknown;1
539;241;214;58;land;false;unknown;1
540;248;103;232;land;false;unknown;1
541;133;209;217;land;false;unknown;1
542;14;60;2;land;false;unknown;1
543;204;253;69;land;false;unknown;1
544;31;33;34;land;false;unknown;1
545;174;194;147;land;false;unknown;1
546;187;132;249;land;false;unknown;1
547;172;246;178;land;false;unknown;1
548;228;189;123;land;false;unknown;1
549;223;206;102;land;false;unknown;1
550;254;191;83;land;false;unknown;1
551;233;77;208;land;false;unknown;1
552;209;163;243;land;false;unknown;1
553;150;253;148;land;false;unknown;1
554;86;207;230;land;false;unknown;1
555;247;159;232;land;false;unknown;1
556;235;253;123;land;false;unknown;1
557;227;122;199;land;false;unknown;1
558;174;236;194;land;false;unknown;1
559;194;237;248;land;false;unknown;1
560;203;133;188;land;false;unknown;1
561;21;5;68;land;false;unknown;1
562;171;182;197;land;false;unknown;1
563;203;171;212;land;false;unknown;1
564;249;193;184;land;false;unknown;1
565;182;239;162;land;false;unknown;1
566;172;166;212;land;false;unknown;1
567;8;17;15;land;false;unknown;1
568;232;163;116;land;false;unknown;1
569;225;84;203;land;false;unknown;1
570;184;125;212;land;false;unknown;1
571;233;214;246;land;false;unknown;1
572;190;207;119;land;false;unknown;1
573;125;209;202;land;false;unknown;1
574;200;95;229;land;false;unknown;1
575;227;156;139;land;false;unknown;1
576;220;245;209;land;false;unknown;1
577;54;238;247;land;false;unknown;1
578;197;216;236;land;false;unknown;1
579;11;7;70;land;false;unknown;1
580;125;205;194;land;false;unknown;1
581;239;172;112;land;false;unknown;1
582;246;246;92;land;false;unknown;1
583;246;252;52;land;false;unknown;1
584;208;193;143;land;false;unknown;1
585;140;117;254;land;false;unknown;1
586;185;162;165;land;false;unknown;1
587;220;224;131;land;false;unknown;1
588;203;227;187;land;false;unknown;1
589;180;249;253;land;false;unknown;1
590;244;215;216;land;false;unknown;1
591;251;241;162;land;false;unknown;1
592;154;141;248;land;false;unknown;1
593;225;212;148;land;false;unknown;1
594;51;34;10;land;false;unknown;1
595;107;192;233;land;false;unknown;1
596;166;146;234;land;false;unknown;1
597;169;213;244;land;false;unknown;1
598;224;177;181;land;false;unknown;1
599;16;24;48;land;false;unknown;1
600;152;253;124;land;false;unknown;1
601;229;81;237;land;false;unknown;1
602;206;206;93;land;false;unknown;1
603;205;217;210;land;false;unknown;1
604;193;208;102;land;false;unknown;1
605;103;215;232;land;false;unknown;1
606;131;218;242;land;false;unknown;1
607;60;218;228;land;false;unknown;1
608;228;188;204;land;false;unknown;1
609;30;5;8;land;false;unknown;1
610;246;120;212;land;false;unknown;1
611;178;170;199;land;false;unknown;1
612;217;137;162;land;false;unknown;1
613;126;190;207;land;false;unknown;1
614;146;229;171;land;false;unknown;1
615;93;206;238;land;false;unknown;1
616;137;179;234;land;false;unknown;1
617;241;138;189;land;false;unknown;1
618;210;112;211;land;false;unknown;1
619;27;39;17;land;false;unknown;1
620;48;235;231;land;false;unknown;1
621;207;187;161;land;false;unknown;1
622;246;168;195;land;false;unknown;1
623;214;239;180;land;false;unknown;1
624;209;218;136;land;false;unknown;1
625;121;219;250;land;false;unknown;1
626;197;137;168;land;false;unknown;1
627;210;126;180;land;false;unknown;1
628;61;10;8;land;false;unknown;1
629;251;224;106;land;false;unknown;1
630;207;233;110;land;false;unknown;1
631;248;212;250;land;false;unknown;1
632;227;228;181;land;false;unknown;1
633;233;220;171;land;false;unknown;1
634;245;228;136;land;false;unknown;1
635;180;123;243;land;false;unknown;1
636;210;157;188;land;false;unknown;1
637;5;6;22;land;false;unknown;1
638;169;232;126;land;false;unknown;1
639;43;19;23;land;false;unknown;1
640;74;18;6;land;false;unknown;1
641;240;192;133;land;false;unknown;1
642;234;195;222;land;false;unknown;1
643;238;199;164;land;false;unknown;1
644;84;15;0;land;false;unknown;1
645;2;53;34;land;false;unknown;1
646;250;224;209;land;false;unknown;1
647;232;165;114;land;false;unknown;1
648;234;219;116;land;false;unknown;1
649;202;248;200;land;false;unknown;1
650;200;235;72;land;false;unknown;1
651;220;246;90;land;false;unknown;1
652;172;141;231;land;false;unknown;1
653;236;243;23;land;false;unknown;1
654;212;74;243;land;false;unknown;1
655;73;250;221;land;false;unknown;1
656;241;215;64;land;false;unknown;1
657;227;239;250;land;false;unknown;1
658;213;99;208;land;false;unknown;1
659;73;195;237;land;false;unknown;1
660;230;153;182;land;false;unknown;1
661;48;17;14;land;false;unknown;1
662;233;231;43;land;false;unknown;1
663;218;246;128;land;false;unknown;1
664;184;101;222;land;false;unknown;1
665;12;20;28;land;false;unknown;1
666;253;210;46;land;false;unknown;1
667;13;31;11;land;false;unknown;1
668;197;120;236;land;false;unknown;1
669;219;191;204;land;false;unknown;1
670;2;9;24;land;false;unknown;1
671;241;248;199;land;false;unknown;1
672;54;250;251;land;false;unknown;1
673;174;161;199;land;false;unknown;1
674;204;212;149;land;false;unknown;1
675;230;177;155;land;false;unknown;1
676;239;253;114;land;false;unknown;1
677;238;239;193;land;false;unknown;1
678;159;189;200;land;false;unknown;1
679;65;211;244;land;false;unknown;1
680;153;222;169;land;false;unknown;1
681;179;188;176;land;false;unknown;1
682;203;57;243;land;false;unknown;1
683;238;42;231;land;false;unknown;1
684;94;200;249;land;false;unknown;1
685;182;241;111;land;false;unknown;1
686;15;1;56;land;false;unknown;1
687;230;27;246;land;false;unknown;1
688;192;155;184;land;false;unknown;1
689;172;236;132;land;false;unknown;1
690;13;2;48;land;false;unknown;1
691;171;229;132;land;false;unknown;1
692;220;45;252;land;false;unknown;1
693;235;191;81;land;false;unknown;1
694;187;154;216;land;false;unknown;1
695;15;16;34;land;false;unknown;1
696;238;172;123;land;false;unknown;1
697;139;137;246;land;false;unknown;1
698;148;101;253;land;false;unknown;1
699;129;213;195;land;false;unknown;1
700;228;249;250;land;false;unknown;1
701;243;165;217;land;false;unknown;1
702;226;173;221;land;false;unknown;1
703;213;227;76;land;false;unknown;1
704;35;46;18;land;false;unknown;1
705;205;172;157;land;false;unknown;1
706;124;188;205;land;false;unknown;1
707;220;236;123;land;false;unknown;1
708;112;212;179;land;false;unknown;1
709;232;77;239;land;false;unknown;1
710;11;2;31;land;false;unknown;1
711;231;187;111;land;false;unknown;1
712;93;241;246;land;false;unknown;1
713;6;61;16;land;false;unknown;1
714;190;163;219;land;false;unknown;1
715;233;203;216;land;false;unknown;1
716;198;106;230;land;false;unknown;1
717;173;251;172;land;false;unknown;1
718;61;5;12;land;false;unknown;1
719;251;207;170;land;false;unknown;1
720;14;73;4;land;false;unknown;1
721;52;238;251;land;false;unknown;1
722;185;235;159;land;false;unknown;1
723;203;157;238;land;false;unknown;1
724;251;191;252;land;false;unknown;1
725;204;206;105;land;false;unknown;1
726;220;170;139;land;false;unknown;1
727;34;10;50;land;false;unknown;1
728;189;248;74;land;false;unknown;1
729;167;125;222;land;false;unknown;1
730;252;241;166;land;false;unknown;1
731;229;169;124;land;false;unknown;1
732;141;197;200;land;false;unknown;1
733;130;151;232;land;false;unknown;1
734;238;140;125;land;false;unknown;1
735;220;211;141;land;false;unknown;1
736;40;26;24;land;false;unknown;1
737;224;25;252;land;false;unknown;1
738;61;10;3;land;false;unknown;1
739;11;14;74;land;false;unknown;1
740;209;167;126;land;false;unknown;1
741;39;225;241;land;false;unknown;1
742;16;75;6;land;false;unknown;1
743;150;172;249;land;false;unknown;1
744;17;57;7;land;false;unknown;1
745;127;241;232;land;false;unknown;1
746;225;153;218;land;false;unknown;1
747;232;248;167;land;false;unknown;1
748;33;8;22;land;false;unknown;1
749;161;183;164;land;false;unknown;1
750;180;126;223;land;false;unknown;1
751;200;251;250;land;false;unknown;1
752;140;174;219;land;false;unknown;1
753;10;9;16;land;false;unknown;1
754;142;246;202;land;false;unknown;1
755;108;184;238;land;false;unknown;1
756;252;221;181;land;false;unknown;1
757;150;224;132;land;false;unknown;1
758;28;32;38;land;false;unknown;1
759;207;170;254;land;false;unknown;1
760;7;41;41;land;false;unknown;1
761;131;178;232;land;false;unknown;1
762;133;203;178;land;false;unknown;1
763;224;181;185;land;false;unknown;1
764;125;224;202;land;false;unknown;1
765;155;250;162;land;false;unknown;1
766;121;243;190;land;false;unknown;1
767;227;220;88;land;false;unknown;1
768;103;202;228;land;false;unknown;1
769;173;234;147;land;false;unknown;1
770;175;169;215;land;false;unknown;1
771;253;133;128;land;false;unknown;1
772;230;66;211;land;false;unknown;1
773;212;154;170;land;false;unknown;1
774;249;174;140;land;false;unknown;1
