1;bunker;658.00;9.50;765.00;0.99;0
1;bunker;4951.00;9.50;695.00;3.66;0
1;bunker;64.00;9.50;762.00;0.04;0
1;bunker;148.00;9.50;836.00;1.60;0
1;bunker;486.00;9.50;723.00;5.72;0
1;bunker;4783.00;9.50;805.00;0.65;0
1;bunker;4649.00;9.50;737.00;4.77;0
1;bunker;5185.00;9.50;791.00;0.04;0
1;bunker;754.00;9.50;810.00;4.17;0
1;bunker;538.00;9.50;849.00;5.37;0
1;bunker;961.00;9.50;781.00;3.21;0
1;bunker;473.00;9.50;810.00;6.23;0
1;bunker;5615.00;9.50;972.00;1.16;0
1;bunker;623.00;9.50;818.00;5.28;0
1;bunker;5484.00;9.50;968.00;0.55;0
1;bunker;1005.00;9.50;838.00;3.22;0
1;bunker;1108.00;9.50;845.00;5.88;0
1;bunker;271.00;9.50;849.00;3.73;0
1;bunker;743.00;9.50;880.00;3.83;0
1;bunker;471.00;9.50;944.00;1.67;0
1;bunker;4970.00;9.50;1025.00;4.33;0
1;bunker;1261.00;9.50;882.00;0.71;0
1;bunker;5220.00;9.50;986.00;3.73;0
1;bunker;1618.00;9.50;942.00;0.11;0
1;bunker;855.00;9.50;933.00;2.78;0
1;bunker;1162.00;9.50;868.00;5.44;0
1;bunker;704.00;9.50;862.00;2.17;0
1;bunker;4811.00;9.50;913.00;4.84;0
1;bunker;1587.00;9.50;885.00;1.23;0
1;bunker;160.00;9.50;873.00;2.78;0
1;bunker;1442.00;9.50;871.00;0.62;0
1;bunker;47.00;9.50;908.00;1.83;0
1;bunker;646.00;9.50;899.00;5.95;0
1;bunker;227.00;9.50;970.00;2.68;0
1;bunker;33.00;9.50;960.00;3.90;0
1;bunker;923.00;9.50;901.00;1.73;0
1;bunker;774.00;9.50;948.00;4.40;0
1;bunker;1088.00;9.50;934.00;5.96;0
1;bunker;1275.00;9.50;972.00;2.34;0
1;bunker;364.00;9.50;1009.00;0.18;0
1;bunker;5150.00;9.50;1019.00;1.39;0
1;bunker;678.00;9.50;1011.00;4.40;0
1;bunker;1354.00;9.50;998.00;0.79;0
1;bunker;1581.00;9.50;995.00;4.91;0
1;bunker;5581.00;9.50;1095.00;0.18;0
1;bunker;984.00;9.50;983.00;2.85;0
1;bunker;877.00;9.50;1016.00;0.69;0
1;bunker;4871.00;9.50;1091.00;1.90;0
1;bunker;737.00;9.50;1026.00;4.91;0
1;bunker;321.00;9.50;986.00;1.29;0
1;bunker;136.00;9.50;1008.00;3.96;0
1;bunker;1659.00;9.50;1071.00;0.34;0
1;bunker;1403.00;9.50;1009.00;3.36;0
1;bunker;86.00;9.50;997.00;4.57;0
1;bunker;607.00;9.50;1053.00;2.41;0
1;bunker;506.00;9.50;1062.00;0.25;0
1;bunker;1038.00;9.50;1043.00;0.35;0
1;bunker;1824.00;9.50;1084.00;4.47;0
1;bunker;445.00;9.50;1048.00;0.85;0
1;bunker;1229.00;9.50;1017.00;3.87;0
1;bunker;1589.00;9.50;1082.00;5.08;0
1;bunker;943.00;9.50;1049.00;2.92;0
1;bunker;1409.00;9.50;1090.00;5.58;0
1;bunker;174.00;9.50;1082.00;0.86;0
1;bunker;718.00;9.50;1075.00;3.52;0
1;bunker;322.00;9.50;1100.00;1.36;0
1;bunker;871.00;9.50;1110.00;4.03;0
1;bunker;1176.00;9.50;1051.00;5.59;0
1;bunker;729.00;9.50;1092.00;3.42;0
1;bunker;1288.00;9.50;1138.00;4.64;0
1;bunker;1020.00;9.50;1085.00;2.48;0
1;bunker;5189.00;9.50;1186.00;4.03;0
1;bunker;1692.00;10.03;318.00;0.41;0
1;bunker;513.00;9.50;1091.00;3.08;0
1;bunker;434.00;9.50;1151.00;0.92;0
1;bunker;4974.00;9.50;1216.00;1.02;0
1;bunker;19.00;9.50;1140.00;5.15;0
1;bunker;1600.00;9.50;1094.00;2.98;0
1;bunker;296.00;9.50;1149.00;4.54;0
1;bunker;580.00;9.50;1126.00;0.92;0
1;bunker;910.00;9.50;1129.00;3.59;0
1;bunker;1467.00;9.50;1171.00;1.43;0
1;bunker;1543.00;9.50;1159.00;1.53;0
1;bunker;225.00;9.50;1107.00;5.65;0
1;bunker;1148.00;9.50;1195.00;2.04;0
1;bunker;1156.00;9.50;1191.00;4.70;0
1;bunker;161.00;9.50;1148.00;6.26;0
1;bunker;627.00;9.50;1144.00;4.10;0
1;bunker;838.00;9.50;1179.00;0.48;0
1;bunker;932.00;9.50;1210.00;3.15;0
1;bunker;1066.00;9.50;1178.00;6.16;0
1;bunker;5405.00;9.50;1252.00;1.09;0
1;bunker;1797.00;9.50;1229.00;5.22;0
1;bunker;533.00;9.50;1199.00;0.49;0
1;bunker;284.00;9.50;1243.00;4.61;0
1;bunker;214.00;9.50;1241.00;5.82;0
1;bunker;5628.00;9.50;1212.00;3.66;0
1;bunker;1340.00;9.50;1256.00;5.22;0
1;bunker;391.00;9.50;1189.00;1.60;0
1;bunker;19.00;9.50;1237.00;5.72;0
1;bunker;5149.00;9.50;1249.00;2.10;0
1;bunker;631.00;9.50;1229.00;3.66;0
1;bunker;1620.00;9.50;1235.00;0.04;0
1;bunker;706.00;9.50;1229.00;4.17;0
1;bunker;1049.00;9.50;1231.00;5.38;0
1;bunker;1540.00;9.50;1298.00;2.11;0
1;bunker;803.00;9.50;1280.00;4.78;0
1;bunker;1174.00;9.50;1297.00;1.16;0
1;bunker;1245.00;9.50;1268.00;2.71;0
1;bunker;1453.00;9.50;1215.00;0.55;0
1;bunker;152.00;9.50;1260.00;4.68;0
1;bunker;933.00;9.50;1294.00;5.89;0
1;bunker;493.00;9.50;1262.00;2.62;0
1;bunker;1280.00;9.50;1304.00;5.28;0
1;bunker;112.00;9.50;1253.00;1.67;0
1;bunker;5092.00;9.50;1368.00;4.33;0
1;bunker;1809.00;9.50;1330.00;1.07;0
1;bunker;1726.00;9.50;1277.00;2.27;0
1;bunker;5617.00;9.50;1373.00;0.11;0
1;bunker;648.00;9.50;1281.00;2.78;0
1;bunker;294.00;9.50;1342.00;4.34;0
1;bunker;351.00;9.50;1317.00;2.17;0
1;bunker;552.00;9.50;1279.00;4.84;0
1;bunker;995.00;9.50;1319.00;0.12;0
1;bunker;1346.00;9.50;1317.00;2.78;0
1;bunker;1644.00;9.50;1288.00;0.62;0
1;bunker;5401.00;9.50;1450.00;1.83;0
1;bunker;14.00;9.50;1359.00;4.85;0
1;bunker;775.00;9.50;1339.00;1.23;0
1;bunker;334.00;9.50;1378.00;5.35;0
1;bunker;911.00;9.50;1353.00;0.28;0
1;bunker;1435.00;9.50;1377.00;3.29;0
1;bunker;858.00;9.50;1345.00;1.13;0
1;bunker;188.00;9.50;1391.00;2.34;0
1;bunker;1179.00;9.50;1355.00;0.18;0
1;bunker;483.00;9.50;1374.00;1.74;0
1;bunker;1581.00;9.50;1328.00;4.40;0
1;bunker;1744.00;9.50;1397.00;0.79;0
1;bunker;1244.00;9.50;1396.00;4.91;0
1;bunker;1835.00;9.50;1383.00;5.01;0
1;bunker;5082.00;9.50;1442.00;2.85;0
1;bunker;1037.00;9.50;1403.00;5.52;0
1;bunker;1591.00;9.50;1441.00;0.79;0
1;bunker;546.00;9.50;1441.00;4.91;0
1;bunker;1672.00;9.50;1437.00;1.29;0
1;bunker;990.00;9.50;1433.00;5.42;0
1;bunker;5502.00;9.50;1434.00;5.52;0
1;bunker;753.00;9.50;1435.00;3.36;0
1;bunker;1401.00;9.50;1411.00;6.03;0
1;bunker;85.00;9.50;1430.00;2.41;0
1;bunker;474.00;9.50;1398.00;3.96;0
1;bunker;603.00;9.50;1466.00;1.81;0
1;bunker;389.00;9.50;1418.00;3.02;0
1;bunker;5302.00;9.50;1434.00;0.85;0
1;bunker;141.00;9.50;1432.00;3.87;0
1;bunker;1181.00;9.50;1438.00;5.08;0
1;bunker;278.00;9.50;1421.00;2.92;0
1;bunker;5136.00;9.50;1458.00;4.48;0
1;bunker;1339.00;9.50;1420.00;0.86;0
1;bunker;909.00;9.50;1508.00;3.52;0
1;bunker;1807.00;9.50;1477.00;1.36;0
1;bunker;60.00;9.50;1497.00;2.92;0
1;bunker;1512.00;9.50;1488.00;5.59;0
1;bunker;1896.00;9.50;1483.00;1.97;0
1;bunker;1200.00;9.50;1512.00;6.09;0
1;bunker;1076.00;9.50;1476.00;1.37;0
1;bunker;568.00;9.50;1515.00;4.03;0
1;bunker;79.00;9.50;1496.00;1.87;0
1;bunker;748.00;9.50;1500.00;3.09;0
1;bunker;5289.00;9.50;1646.00;6.10;0
1;bunker;1691.00;9.50;1560.00;2.48;0
1;bunker;1336.00;9.50;1519.00;5.15;0
1;bunker;774.00;9.50;1605.00;0.42;0
1;bunker;1207.00;9.50;1548.00;4.54;0
1;bunker;341.00;9.50;1556.00;5.76;0
1;bunker;5529.00;9.50;29.00;3.59;0
1;bunker;483.00;9.50;1557.00;0.33;0
1;bunker;1464.00;9.50;1522.00;1.53;0
1;bunker;262.00;9.50;1518.00;5.65;0
1;bunker;960.00;9.50;1514.00;2.04;0
1;bunker;1733.00;9.50;1508.00;5.06;0
1;bunker;1824.00;9.50;1543.00;6.26;0
1;bunker;1257.00;9.50;1556.00;4.10;0
1;bunker;21.00;9.50;1548.00;0.48;0
1;bunker;1093.00;9.50;1609.00;2.04;0
1;bunker;622.00;9.50;1592.00;4.71;0
1;bunker;693.00;9.50;1628.00;2.55;0
1;bunker;1574.00;9.50;1576.00;2.65;0
1;bunker;242.00;9.50;1607.00;0.49;0
1;bunker;101.00;9.50;1651.00;4.61;0
1;bunker;456.00;9.50;1625.00;5.82;0
1;bunker;1972.00;9.50;1591.00;2.55;0
1;bunker;5491.00;9.50;1683.00;5.22;0
1;bunker;1891.00;9.50;1603.00;1.60;0
1;bunker;1214.00;9.50;1616.00;4.27;0
1;bunker;1389.00;9.50;1665.00;1.00;0
1;bunker;367.00;9.50;1666.00;3.66;0
1;bunker;1779.00;9.50;1635.00;0.05;0
1;bunker;808.00;9.50;1637.00;2.71;0
1;bunker;719.00;9.50;1646.00;5.73;0
1;bunker;1087.00;9.50;1630.00;2.11;0
1;bunker;530.00;9.50;1619.00;4.78;0
1;bunker;5441.00;9.50;1724.00;2.61;0
1;bunker;1507.00;9.50;1646.00;2.72;0
1;bunker;1248.00;9.50;1664.00;0.56;0
1;bunker;1037.00;9.50;1701.00;3.22;0
1;bunker;1357.00;9.50;1730.00;4.78;0
1;bunker;62.00;9.50;1680.00;1.16;0
1;bunker;207.00;9.50;1699.00;5.28;0
1;bunker;914.00;9.50;1678.00;0.21;0
1;bunker;1650.00;9.50;1694.00;3.23;0
1;bunker;568.00;9.50;1669.00;1.07;0
1;bunker;1936.00;9.50;1686.00;3.73;0
1;bunker;1843.00;9.50;1715.00;0.11;0
1;bunker;1785.00;9.50;1681.00;1.67;0
1;bunker;456.00;9.50;1678.00;5.80;0
1;bunker;1577.00;9.50;1678.00;0.72;0
1;bunker;520.00;9.50;1704.00;4.84;0
1;bunker;1219.00;9.50;1732.00;0.12;0
1;bunker;852.00;9.50;1682.00;2.78;0
1;bunker;767.00;9.50;1722.00;5.45;0
1;bunker;48.00;9.50;1773.00;2.19;0
1;bunker;136.00;9.50;1777.00;4.85;0
1;bunker;695.00;9.50;1723.00;1.23;0
1;bunker;1458.00;9.50;1705.00;5.35;0
1;bunker;341.00;9.50;1702.00;5.45;0
1;bunker;221.00;9.50;1787.00;3.29;0
1;bunker;1950.00;9.50;1751.00;5.96;0
1;bunker;1006.00;9.50;1727.00;2.34;0
1;bunker;871.00;9.50;1770.00;3.90;0
1;bunker;5456.00;9.50;1753.00;1.74;0
1;bunker;579.00;9.50;1814.00;4.40;0
1;bunker;1111.00;9.50;1810.00;0.79;0
1;bunker;1347.00;9.50;1824.00;3.81;0
1;bunker;2071.00;9.50;1801.00;0.19;0
1;bunker;362.00;9.50;1799.00;2.85;0
1;bunker;1623.00;9.50;1822.00;4.41;0
1;bunker;1704.00;9.50;1796.00;2.25;0
1;bunker;1493.00;9.50;1849.00;3.46;0
1;bunker;825.00;9.50;1768.00;1.30;0
1;bunker;1841.00;9.50;1803.00;2.86;0
1;bunker;776.00;9.50;1819.00;5.52;0
1;bunker;1301.00;9.50;1831.00;1.90;0
1;bunker;36.00;9.50;1794.00;6.03;0
1;bunker;2012.00;9.50;1868.00;1.31;0
1;bunker;485.00;9.50;1836.00;3.97;0
1;bunker;364.00;9.50;1866.00;1.81;0
1;bunker;5367.00;9.50;1868.00;4.47;0
1;bunker;1190.00;9.50;1888.00;6.03;0
1;bunker;111.00;9.50;1828.00;2.41;0
1;bunker;686.00;9.50;1829.00;0.26;0
1;bunker;2154.00;9.50;1897.00;0.36;0
1;bunker;974.00;9.50;1864.00;4.48;0
1;bunker;1874.00;9.50;1804.00;0.86;0
1;bunker;1385.00;9.50;1815.00;3.52;0
1;bunker;2171.00;9.50;1892.00;0.26;0
1;bunker;1029.00;9.50;1900.00;2.93;0
1;bunker;205.00;9.50;1841.00;5.59;0
1;bunker;1535.00;9.50;1900.00;1.97;0
1;bunker;405.00;9.50;1836.00;4.99;0
1;bunker;1625.00;9.50;1913.00;6.20;0
1;bunker;1457.00;9.50;1856.00;4.04;0
1;bunker;2256.00;9.50;1875.00;0.42;0
1;bunker;1106.00;9.50;1887.00;3.44;0
1;bunker;847.00;9.50;1858.00;4.64;0
1;bunker;791.00;9.50;1891.00;2.48;0
1;bunker;1792.00;9.50;1876.00;0.32;0
1;bunker;2034.00;9.50;1911.00;0.43;0
1;bunker;592.00;9.50;1887.00;4.55;0
1;bunker;5587.00;9.50;2035.00;0.93;0
1;bunker;712.00;9.50;1980.00;2.49;0
1;bunker;357.00;9.50;1890.00;5.15;0
1;bunker;1287.00;9.50;1906.00;2.99;0
1;bunker;1873.00;9.50;1968.00;4.20;0
1;bunker;1711.00;9.50;1978.00;0.94;0
1;bunker;5276.00;9.50;1903.00;3.60;0
1;bunker;477.00;9.50;1893.00;6.26;0
1;bunker;952.00;9.50;1904.00;4.10;0
1;bunker;2334.00;9.50;1967.00;5.66;0
1;bunker;1954.00;9.50;1998.00;2.05;0
1;bunker;5366.00;9.50;1926.00;4.71;0
1;bunker;2238.00;9.50;1950.00;2.55;0
1;bunker;161.00;9.50;1951.00;4.11;0
1;bunker;2141.00;9.50;1974.00;0.49;0
1;bunker;1209.00;9.50;1912.00;3.15;0
1;bunker;1382.00;9.50;1917.00;6.18;0
1;bunker;285.00;9.50;2037.00;1.10;0
1;bunker;1087.00;9.50;1973.00;5.22;0
1;bunker;1624.00;9.50;2025.00;3.06;0
1;bunker;439.00;9.50;1988.00;3.16;0
1;bunker;774.00;9.50;1996.00;1.00;0
1;bunker;56.00;9.50;1990.00;3.67;0
1;bunker;590.00;9.50;1987.00;0.05;0
1;bunker;914.00;9.50;1980.00;1.61;0
1;bunker;1887.00;9.50;1993.00;5.73;0
1;bunker;1519.00;9.50;2043.00;0.65;0
1;bunker;1320.00;9.50;2008.00;4.78;0
1;bunker;1206.00;9.50;2029.00;0.06;0
1;bunker;2163.00;9.50;2026.00;4.18;0
1;bunker;1750.00;9.50;2009.00;0.56;0
1;bunker;2022.00;9.50;1985.00;2.12;0
1;bunker;745.00;9.50;2009.00;6.24;0
1;bunker;505.00;9.50;2007.00;1.17;0
1;bunker;1214.00;9.50;2038.00;5.29;0
1;coastal_bunker;131.00;9.50;48.00;1.23;0
1;dockyard;117.00;9.50;97.00;1.23;0
1;anti_air_building;4052.00;9.50;327.00;5.89;0
1;anti_air_building;2914.00;9.50;109.00;3.73;0
1;anti_air_building;3206.00;9.50;348.00;3.84;0
1;synthetic_refinery;2718.00;9.50;75.00;1.68;0
1;fuel_silo;2861.00;9.50;226.00;5.80;0
1;radar_station;2833.00;9.50;766.00;1.79;0
1;rocket_site;4187.00;9.50;219.00;3.74;0
1;nuclear_reactor;2473.00;9.50;383.00;0.12;0
2;arms_factory;2412.00;11.53;1424.00;1.80;0
2;arms_factory;2382.00;10.00;1451.00;3.00;0
2;arms_factory;2382.00;10.03;1449.00;0.84;0
2;arms_factory;2395.00;10.65;1429.00;2.40;0
2;arms_factory;2409.00;12.32;1434.00;5.07;0
2;arms_factory;2416.00;12.65;1429.00;1.45;0
2;industrial_complex;2411.00;12.38;1427.00;4.47;0
2;industrial_complex;2435.00;13.65;1432.00;0.85;0
2;industrial_complex;2393.00;10.93;1435.00;3.51;0
2;industrial_complex;2392.00;10.80;1433.00;1.35;0
2;industrial_complex;2405.00;12.60;1443.00;1.46;0
2;industrial_complex;2423.00;11.32;1427.00;5.58;0
2;air_base;2428.00;11.35;1440.00;1.96;0
2;naval_base;2386.00;9.82;1430.00;-0.93;7678
2;naval_base;2379.00;9.80;1440.00;-1.57;7678
2;naval_base;2413.00;9.60;1451.00;-3.46;8988
2;naval_base;2379.00;9.50;1450.00;-1.57;7678
2;naval_base;2422.00;9.50;1453.00;-2.50;8988
2;naval_base;2391.00;10.05;1452.00;-3.39;8988
2;naval_base;2381.00;9.50;1446.00;-1.82;7678
2;naval_base;2407.00;10.10;1450.00;-3.61;8988
2;naval_base;2422.00;9.50;1448.00;-2.68;8988
2;bunker;2425.00;11.38;1425.00;4.54;0
2;bunker;2414.00;11.10;1444.00;5.74;0
2;bunker;2388.00;10.95;1439.00;3.58;0
2;bunker;2397.00;12.38;1433.00;5.14;0
2;bunker;2433.00;12.62;1435.00;1.52;0
2;bunker;2427.00;10.23;1448.00;4.19;0
2;bunker;2407.00;12.25;1433.00;2.03;0
2;bunker;2386.00;10.73;1445.00;5.05;0
2;bunker;2406.00;10.40;1448.00;6.25;0
2;bunker;2415.00;16.55;1432.00;4.09;0
2;bunker;2389.00;10.80;1449.00;0.47;0
2;bunker;2394.00;12.05;1444.00;2.04;0
2;bunker;2422.00;11.68;1424.00;4.70;0
2;bunker;2409.00;12.95;1441.00;2.54;0
2;bunker;2379.00;10.03;1433.00;3.74;0
2;bunker;2429.00;10.88;1441.00;0.48;0
2;bunker;2380.00;9.68;1455.00;3.14;0
2;bunker;2381.00;10.07;1440.00;5.81;0
2;coastal_bunker;2381.00;9.50;1432.00;-0.93;0
2;coastal_bunker;2387.00;10.45;1452.00;-3.39;0
2;coastal_bunker;2430.00;10.00;1447.00;1.57;0
2;coastal_bunker;2381.00;9.62;1453.00;-1.57;0
2;coastal_bunker;2417.00;10.03;1445.00;-3.46;0
2;coastal_bunker;2379.00;9.50;1442.00;-1.57;0
2;coastal_bunker;2400.00;10.15;1449.00;-3.61;0
2;coastal_bunker;2380.00;9.50;1448.00;-1.82;0
2;coastal_bunker;2421.00;9.68;1445.00;-2.68;0
2;dockyard;2383.00;10.03;1455.00;-3.39;0
2;anti_air_building;2415.00;12.80;1429.00;4.76;0
2;anti_air_building;2421.00;11.68;1426.00;2.61;0
2;anti_air_building;2434.00;14.07;1432.00;2.71;0
2;synthetic_refinery;2429.00;9.93;1446.00;0.55;0
2;fuel_silo;2391.00;10.65;1433.00;3.21;0
2;radar_station;2407.00;12.80;1439.00;6.00;0
2;rocket_site;2427.00;12.20;1426.00;1.16;0
2;nuclear_reactor;2432.00;11.80;1439.00;5.28;0
3;arms_factory;2397.00;10.10;1423.00;0.84;0
3;arms_factory;2408.00;10.30;1405.00;2.40;0
3;arms_factory;2426.00;10.90;1408.00;5.07;0
3;arms_factory;2422.00;10.78;1415.00;1.45;0
3;arms_factory;2423.00;10.90;1412.00;4.47;0
3;arms_factory;2409.00;10.32;1399.00;0.85;0
3;industrial_complex;2408.00;10.30;1403.00;3.51;0
3;industrial_complex;2429.00;10.88;1407.00;1.35;0
3;industrial_complex;2391.00;10.25;1424.00;1.46;0
3;industrial_complex;2429.00;10.93;1411.00;5.58;0
3;industrial_complex;2406.00;10.25;1399.00;1.96;0
3;industrial_complex;2418.00;10.78;1416.00;6.08;0
3;air_base;2425.00;10.95;1407.00;6.18;0
3;naval_base;2387.00;9.50;1395.00;-1.57;7678
3;naval_base;2400.00;9.80;1405.00;-1.57;7678
3;naval_base;2385.00;10.07;1420.00;-0.79;7678
3;naval_base;2386.00;9.50;1428.00;-1.74;7678
3;naval_base;2397.00;9.50;1389.00;-1.57;7678
3;naval_base;2396.00;9.50;1411.00;-1.57;7678
3;bunker;2405.00;11.18;1422.00;1.52;0
3;bunker;2401.00;10.05;1408.00;4.54;0
3;bunker;2411.00;10.45;1402.00;5.74;0
3;bunker;2408.00;10.78;1420.00;3.58;0
3;bunker;2427.00;10.90;1410.00;5.14;0
3;bunker;2402.00;10.23;1400.00;1.52;0
3;bunker;2407.00;10.30;1395.00;4.19;0
